tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17
/sv-benchmarks/c/product-lines/	status	cputime (s)	walltime (s)	memUsage	wit1_status	wit1_cputime (s)	wit1_walltime (s)	wit1_memUsage	wit2_status	wit2_cputime (s)	wit2_walltime (s)	wit2_memUsage
elevator_spec9_product09_true-unreach-call_true-termination.cil.c	TIMEOUT	60.424991521	61.013964039011626	1641644032					ERROR (invalid witness file)	0.615894601	0.6265170870028669	29147136
elevator_spec9_product11_true-unreach-call_true-termination.cil.c	TIMEOUT	60.464128203	61.01816173699626	1672806400					ERROR (invalid witness file)	0.622872881	0.6315636169892969	30433280
elevator_spec9_product25_true-unreach-call_true-termination.cil.c	TIMEOUT	60.422556685	61.01929378999921	1678295040					ERROR (invalid witness file)	0.686912794	0.6973754840000765	31436800
elevator_spec9_product27_true-unreach-call_true-termination.cil.c	TIMEOUT	60.39995581	61.00861685400014	1621852160					ERROR (invalid witness file)	0.633025844	0.6420869879948441	29958144
elevator_spec9_product29_true-unreach-call_true-termination.cil.c	TIMEOUT	60.376210744	61.01959378698666	1619595264					ERROR (invalid witness file)	0.612245513	0.620438435988035	30031872
elevator_spec9_product31_true-unreach-call_true-termination.cil.c	TIMEOUT	60.496932624	61.01077293600247	1627467776					ERROR (invalid witness file)	0.650574744	0.6634766360075446	30109696
email_spec0_product16_false-unreach-call_true-termination.cil.c	unknown	11.956732304	12.749885381999775	856924160	ERROR (invalid witness file)	3.545623053	3.643712108998443	102703104				
email_spec0_product21_false-unreach-call_true-termination.cil.c	unknown	17.708326997	18.501544460988953	1322012672	ERROR (invalid witness file)	3.381713884	3.4033222800062504	89976832				
email_spec0_product22_false-unreach-call_true-termination.cil.c	unknown	12.016475474	12.80642918900412	907268096	ERROR (invalid witness file)	3.395262938	3.4317544830119004	103755776				
email_spec0_product26_false-unreach-call_true-termination.cil.c	unknown	18.250127397	19.03766908500984	1548709888	ERROR (invalid witness file)	3.345730564	3.3757616880029673	90546176				
email_spec0_product31_false-unreach-call_true-termination.cil.c	unknown	15.447829162	16.12451405900356	1206411264	ERROR (invalid witness file)	3.489063509	3.5204975999949966	106119168				
email_spec0_product33_false-unreach-call_true-termination.cil.c	unknown	15.405574819	16.19343596699764	1255522304	ERROR (invalid witness file)	3.433536107	3.4703405600012047	89391104				
email_spec0_product34_false-unreach-call_true-termination.cil.c	TIMEOUT	60.41395303	61.01530111201282	1606238208	ERROR (invalid witness file)	0.699209646	0.7114667770074448	30392320				
email_spec0_product35_false-unreach-call_true-termination.cil.c	TIMEOUT	60.477327082	61.010867140008486	1633525760	ERROR (invalid witness file)	0.640305762	0.6497036549990298	29487104				
email_spec0_productSimulator_false-unreach-call_true-termination.cil.c	TIMEOUT	60.402595414	61.02180388299166	1612443648	ERROR (invalid witness file)	0.667782863	0.6791844760009553	30920704				
email_spec11_product15_false-unreach-call_true-termination.cil.c	unknown	11.002753458	11.765607091001584	794112000	ERROR (invalid witness file)	3.39794858	3.4154646239912836	115724288				
email_spec11_product20_false-unreach-call_true-termination.cil.c	unknown	15.078522004	15.844501219995436	1219948544	ERROR (invalid witness file)	3.384616565	3.415027225986705	109744128				
email_spec11_product22_false-unreach-call_true-termination.cil.c	unknown	11.833265143	12.554423163994215	877289472	ERROR (invalid witness file)	3.31607035	3.3417261639988283	109555712				
email_spec11_product26_false-unreach-call_true-termination.cil.c	unknown	18.300958453	19.070608570997138	1503547392	ERROR (invalid witness file)	3.463906906	3.487364594999235	109740032				
email_spec11_product30_false-unreach-call_true-termination.cil.c	unknown	12.501979513	13.238281824000296	947441664	ERROR (invalid witness file)	3.319336344	3.3378775869932724	101945344				
email_spec11_product32_false-unreach-call_true-termination.cil.c	unknown	20.147432362	20.88407308400201	1535905792	ERROR (invalid witness file)	3.442618855	3.461765114989248	119541760				
