tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17
/sv-benchmarks/c/	status	cputime (s)	walltime (s)	memUsage	wit1_status	wit1_cputime (s)	wit1_walltime (s)	wit1_memUsage	wit2_status	wit2_cputime (s)	wit2_walltime (s)	wit2_memUsage
seq-mthreaded/pals_lcr-var-start-time.5_false-unreach-call.2.ufo.UNBOUNDED.pals.c	unknown	8.251497955	9.039818458026275	287055872	ERROR (invalid witness file)	2.655753527	2.678263124980731	75321344				
seq-mthreaded/pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c	unknown	8.76401586	9.624407630995847	320892928	ERROR (invalid witness file)	2.669927343	2.692395955004031	77238272				
seq-mthreaded/pals_lcr-var-start-time.6_false-unreach-call.1.ufo.UNBOUNDED.pals.c	unknown	9.199758451	9.931390234996798	312590336	ERROR (invalid witness file)	2.699993489	2.7186851930164266	92860416				
seq-mthreaded/pals_lcr-var-start-time.6_false-unreach-call.2.ufo.BOUNDED-12.pals_true-termination.c	unknown	8.638971744	9.458013115014182	305356800	ERROR (invalid witness file)	2.680700968	2.7006882099958602	76898304				
seq-mthreaded/pals_lcr-var-start-time.6_false-unreach-call.2.ufo.UNBOUNDED.pals.c	unknown	9.108808445	9.931469743984053	318763008	ERROR (invalid witness file)	2.871188273	2.89478367799893	88961024				
seq-mthreaded/pals_lcr.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c	unknown	7.578135048	8.33548564001103	228548608	ERROR (invalid witness file)	2.479039773	2.5010162610269617	73064448				
seq-mthreaded/pals_lcr.3_false-unreach-call.1.ufo.UNBOUNDED.pals.c	unknown	7.20639232	7.937123657000484	219824128	ERROR (invalid witness file)	2.46533421	2.4957133670104668	72867840				
seq-mthreaded/pals_lcr.3_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c	unknown	7.196469214	8.024123124021571	227594240	ERROR (invalid witness file)	2.403922401	2.423501887009479	73818112				
seq-mthreaded/pals_lcr.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c	unknown	7.495713325	8.280777522013523	231673856	ERROR (invalid witness file)	2.518391724	2.53732684100396	74317824				
seq-mthreaded/pals_lcr.4_false-unreach-call.1.ufo.UNBOUNDED.pals.c	unknown	7.489609513	8.270713378005894	230944768	ERROR (invalid witness file)	2.498198765	2.521253301994875	72773632				
seq-mthreaded/pals_lcr.4_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c	unknown	7.329746211	8.172462115006056	226496512	ERROR (invalid witness file)	2.577643791	2.593913546996191	99373056				
seq-mthreaded/pals_lcr.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c	unknown	8.057864575	8.866047160001472	268767232	ERROR (invalid witness file)	2.694179699	2.717227315006312	99586048				
seq-mthreaded/pals_lcr.5_false-unreach-call.1.ufo.UNBOUNDED.pals.c	unknown	7.743433111	8.590367870987393	254255104	ERROR (invalid witness file)	2.654668052	2.6839650190086104	100536320				
seq-mthreaded/pals_lcr.5_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c	unknown	7.60633952	8.445382867008448	248930304	ERROR (invalid witness file)	2.563016619	2.590942359995097	75165696				
seq-mthreaded/pals_lcr.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c	unknown	8.516007408	9.329221922991564	287666176	ERROR (invalid witness file)	2.618329479	2.643259570992086	72126464				
seq-mthreaded/pals_lcr.6_false-unreach-call.1.ufo.UNBOUNDED.pals.c	unknown	8.534297605	9.340931600017939	291553280	ERROR (invalid witness file)	2.77974725	2.8042524619959295	89665536				
seq-mthreaded/pals_lcr.6_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c	unknown	8.420615518	9.239298302010866	279818240	ERROR (invalid witness file)	2.631459001	2.651266074972227	75345920				
seq-mthreaded/pals_lcr.7_false-unreach-call.1.ufo.BOUNDED-14.pals_true-termination.c	unknown	8.825540068	9.58203022897942	324894720	ERROR (invalid witness file)	2.697213129	2.7248677389870863	103563264				
seq-mthreaded/pals_lcr.7_false-unreach-call.1.ufo.UNBOUNDED.pals.c	unknown	8.73524116	9.520193712000037	310661120	ERROR (invalid witness file)	2.69407104	2.7108765090233646	75821056				
seq-mthreaded/pals_lcr.7_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c	unknown	8.727951687	9.502910723997047	331001856	ERROR (invalid witness file)	2.67114771	2.6860945720109157	79392768				
seq-mthreaded/pals_lcr.8_false-unreach-call.1.ufo.BOUNDED-16.pals_true-termination.c	unknown	8.900280288	9.683677785011241	302129152	ERROR (invalid witness file)	2.850320471	2.8721983220020775	103641088				
