tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18
/sv-benchmarks/c/	status	cputime (s)	walltime (s)	memUsage	wit1_cputime (s)	wit1_memUsage	wit1_status	wit1_walltime (s)	wit2_cputime (s)	wit2_memUsage	wit2_status	wit2_walltime (s)
reducercommutativity/avg05_true-unreach-call.i	true	17.14958898	18.267348769004457	478969856					901.358488557	1531052032	TIMEOUT	897.0947115320014
reducercommutativity/avg10_true-unreach-call.i	true	17.771949023	19.06743294800981	468705280					903.242309358	3186548736	TIMEOUT	991.6107844069775
reducercommutativity/avg20_true-unreach-call.i	true	21.017373552	23.66690688399831	478523392					496.466015115	3492573184	TIMEOUT	991.7294466929743
reducercommutativity/avg40_true-unreach-call.i	true	25.53359522	28.951875322993146	559845376					380.375682282	4119805952	TIMEOUT	992.2960665079881
reducercommutativity/avg60_true-unreach-call.i	TIMEOUT	60.582477625	77.05089347399189	470847488					0.720506207	63492096	ERROR (invalid witness file)	0.7070527679752558
reducercommutativity/avg_true-unreach-call.i	unknown	46.142726919	75.09399535300327	328028160					904.339055704	2298806272	TIMEOUT	902.0923264370067
reducercommutativity/max05_true-unreach-call_true-termination.i	true	17.596818389	18.90723527900991	276254720					96.758076041	659668992	true	89.73115622601472
reducercommutativity/max10_true-unreach-call_true-termination.i	true	19.112609572	20.691963663994102	268537856					901.434934237	1532698624	TIMEOUT	894.0284804289986
reducercommutativity/max20_true-unreach-call.i	true	24.87753081	28.5829262729967	306417664					901.727326659	1458864128	TIMEOUT	894.0281074259838
reducercommutativity/max40_true-unreach-call.i	TIMEOUT	55.152787608	91.00978936298634	277139456					0.648083529	30994432	ERROR (invalid witness file)	0.4917811639897991
reducercommutativity/max60_true-unreach-call.i	TIMEOUT	49.412865484	91.01293436301057	241668096					0.662904389	31698944	ERROR (invalid witness file)	0.5054493699863087
reducercommutativity/max_true-unreach-call.i	TIMEOUT	43.659922345	90.69358711401583	259571712					0.670054844	30822400	ERROR (invalid witness file)	0.5128709499840625
reducercommutativity/sep05_true-unreach-call.i	true	6.951160454	8.10496043501189	199692288					152.185602244	700276736	true	145.2582622260088
reducercommutativity/sep10_true-unreach-call.i	true	11.147845918	12.51386148200254	250118144					901.246116544	983220224	TIMEOUT	894.0619350600173
reducercommutativity/sep20_true-unreach-call.i	TIMEOUT	55.636420269	91.01408537800307	323313664					0.641451616	30904320	ERROR (invalid witness file)	0.475178964989027
reducercommutativity/sep40_true-unreach-call.i	TIMEOUT	51.029687588	91.01007757199113	297025536					0.658070229	30822400	ERROR (invalid witness file)	0.49799576500663534
reducercommutativity/sep60_true-unreach-call.i	unknown	43.181931745	85.69807064399356	247791616					903.660400632	2725572608	TIMEOUT	897.6106381139834
reducercommutativity/sep_true-unreach-call.i	unknown	34.174187214	63.98143142001936	237473792					901.869384167	1845436416	TIMEOUT	891.4048265690217
reducercommutativity/sum05_true-unreach-call_true-termination.i	true	16.558494039	17.610745459998725	485232640					900.873227028	813948928	TIMEOUT	896.3435594970069
reducercommutativity/sum10_true-unreach-call.i	true	17.266446176	18.488136900996324	283054080					901.491550053	1812344832	TIMEOUT	893.89703718698
reducercommutativity/sum20_true-unreach-call.i	true	18.094014207	19.563236950983992	283226112					544.805730592	3518664704	TIMEOUT	991.6514982700173
reducercommutativity/sum40_true-unreach-call.i	true	24.321455497	27.994975378009258	342740992					441.237061631	4325249024	TIMEOUT	991.7047178829962
reducercommutativity/sum60_true-unreach-call.i	TIMEOUT	47.901999919	91.0126789129863	242458624					0.722819276	66138112	ERROR (invalid witness file)	0.6976814960071351
reducercommutativity/sum_true-unreach-call.i	TIMEOUT	44.207125799	91.05644856501021	243101696					0.669962703	30900224	ERROR (invalid witness file)	0.5069424370012712
