tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18
/sv-benchmarks/c/	status	cputime (s)	walltime (s)	memUsage	wit1_cputime (s)	wit1_memUsage	wit1_status	wit1_walltime (s)	wit2_cputime (s)	wit2_memUsage	wit2_status	wit2_walltime (s)
loop-new/count_by_2_true-unreach-call_true-termination.i	true	4.398311744	5.144926644046791	125710336					0.00311749	565248	true	0.009590860980097204
loop-new/count_by_k_true-unreach-call_true-termination.i	TIMEOUT	50.895016473	91.01665259897709	247083008					0.003356953	622592	true	0.009573480987455696
loop-new/count_by_nondet_true-unreach-call_true-termination.i	TIMEOUT	53.894646939	91.01207869802602	285503488					0.003259296	524288	true	0.009454916988033801
loop-new/gauss_sum_true-unreach-call_true-termination.i	unknown	16.956135703	17.930181935953442	172806144					0.00346146	528384	true	0.010773399961180985
loop-new/half_true-unreach-call_true-termination.i	TIMEOUT	47.797448269	91.01288918801583	273993728					0.0035088	573440	true	0.011926172999665141
loop-new/nested_true-unreach-call_true-termination.i	true	7.17526051	8.094188684015535	198742016					0.003914677	561152	true	0.00885410897899419
loop-industry-pattern/aiob_1_true-unreach-call.c	unknown	5.263934929	5.981283635017462	174510080					0.004486291	544768	true	0.010000889014918357
loop-industry-pattern/aiob_2_true-unreach-call.c	unknown	5.265351818	5.985453235975001	176189440					0.003059613	626688	true	0.009647496044635773
loop-industry-pattern/aiob_3_true-unreach-call.c	unknown	5.297958428	6.0048174490220845	182493184					0.003196323	507904	true	0.009433841973077506
loop-industry-pattern/aiob_4_true-unreach-call.c	unknown	4.252127743	4.99581545998808	132648960					0.00342793	573440	true	0.009618329000659287
loop-industry-pattern/mod3_true-unreach-call.c	TIMEOUT (true)	60.895341656	64.99585484800627	466333696					0.004000943	516096	true	0.008808062004391104
loop-industry-pattern/nested_true-unreach-call.c	TIMEOUT (true)	41.397353604	91.02022277197102	256389120					0.003204282	585728	true	0.00981520296772942
loop-industry-pattern/ofuf_1_true-unreach-call.c	unknown	6.653235946	7.327067303995136	266813440					0.003398967	569344	true	0.009456316009163857
loop-industry-pattern/ofuf_2_true-unreach-call.c	unknown	6.659217274	7.406481501006056	269369344					0.003838739	638976	true	0.00822143699042499
loop-industry-pattern/ofuf_3_true-unreach-call.c	unknown	6.609499473	7.3519373800372705	265973760					0.004689425	696320	true	0.013477288011927158
loop-industry-pattern/ofuf_4_true-unreach-call.c	unknown	7.013755907	7.731587120972108	276635648					0.003377931	520192	true	0.009346642007585615
loop-industry-pattern/ofuf_5_true-unreach-call.c	unknown	6.57490976	7.288270802004263	269103104					0.004540239	536576	true	0.009826889028772712
loops/heavy_true-unreach-call.c	true	16.672713574	17.428079439967405	236789760					0.0044488	540672	true	0.009896009985823184
loops/compact_false-unreach-call.c	TIMEOUT	44.218327866	90.38424006401328	228876288	0.003353198	778240	ERROR (invalid witness file)	0.00787813198985532				
loops/heavy_false-unreach-call.c	TIMEOUT	60.323119382	61.01762746699387	1358393344	0.003366978	516096	ERROR (invalid witness file)	0.007584569975733757				
