tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17
/sv-benchmarks/c/	status	cputime (s)	walltime (s)	memUsage	wit1_cputime (s)	wit1_memUsage	wit1_status	wit1_walltime (s)	wit2_cputime (s)	wit2_memUsage	wit2_status	wit2_walltime (s)
float-benchs/inv_Newton_false-unreach-call.c	unknown	6.22904666	6.931214800977614	171589632	2.94882373	85565440	ERROR (invalid witness file)	2.9663212969899178				
float-benchs/inv_square_false-unreach-call.c	unknown	5.263299674	6.066211766999913	139472896	4.158024892	116092928	false(unreach-call)	4.225501488981536				
float-benchs/nan_double_false-unreach-call.c	unknown	4.940997887	5.701293896010611	135286784	3.753489787	102113280	false(unreach-call)	3.8247120039886795				
float-benchs/nan_float_false-unreach-call.c	unknown	4.902790318	5.763048348977463	134209536	3.939364921	102047744	false(unreach-call)	4.005416001018602				
float-benchs/sin_interpolated_index_false-unreach-call.c	unknown	8.187775663	9.01619957498042	243503104	3.49757129	87928832	ERROR	3.5584548370097764				
float-benchs/sqrt_poly2_false-unreach-call.c	unknown	6.058407167	6.849245304998476	180580352	11.484372469	412655616	false(unreach-call)	11.530972320004366				
float-benchs/Muller_Kahan_true-unreach-call.c	unknown	5.705857891	6.5060411379963625	165466112					2.605932348	85393408	ERROR (invalid witness file)	2.6284176999761257
float-benchs/Rump_double_true-unreach-call.c	true	4.352748782	5.089445193996653	126726144					3.047579918	83730432	true	3.107487356988713
float-benchs/Rump_float_true-unreach-call.c	true	4.311571688	5.010343097994337	126058496					2.999229765	86851584	true	3.0615149369987193
float-benchs/addsub_double_exact_true-unreach-call.c	true	4.227817662	4.9630540030193515	126664704					3.020509866	88588288	true	3.07601885299664
float-benchs/addsub_float_exact_true-unreach-call.c	true	4.343191523	5.044533363019582	126377984					3.133123763	85045248	true	3.189608797983965
float-benchs/addsub_float_inexact_true-unreach-call.c	true	4.317171916	5.0231795299914666	126062592					3.115830406	86654976	true	3.177703791996464
float-benchs/arctan_Pade_true-unreach-call.c	unknown	6.520759882	7.308469195006182	171339776					13.73362129	332152832	true	13.804643907002173
float-benchs/bary_diverge_true-unreach-call.c	witness invalid (true)	6.104682502	6.859534276998602	174301184					2.847995461	86081536	ERROR (invalid witness file)	2.867291639005998
float-benchs/cast_float_union_true-unreach-call.c	true	4.499251237	5.23689555801684	128774144					3.001286922	85659648	true	3.0569780549849384
float-benchs/cos_polynomial_true-unreach-call.c	unknown	6.076696416	6.864095928001916	161153024					901.593971299	1038700544	TIMEOUT	901.8377252810169
float-benchs/divmul_buf_diverge_true-unreach-call.c	unknown	5.837246016	6.599061657994753	168398848					2.735752774	89329664	ERROR (invalid witness file)	2.7563261369941756
float-benchs/divmul_diverge_true-unreach-call.c	unknown	5.900779776	6.729604382999241	163049472					2.691895911	89059328	ERROR (invalid witness file)	2.710503651993349
float-benchs/drift_tenth_true-unreach-call.c	true	4.256050101	5.0152795129979495	126369792					10.120694759	175337472	true	10.204036187991733
float-benchs/exp_loop_true-unreach-call.c	unknown	6.436180536	7.518143613997381	195788800					2.706000476	91353088	ERROR (invalid witness file)	2.7276700049987994
float-benchs/feedback_diverge_true-unreach-call.c	unknown	5.909018056	6.67764765501488	182812672					2.745670602	85397504	ERROR (invalid witness file)	2.765099050011486
float-benchs/filter1_true-unreach-call.c	unknown	5.880422551	6.645914463006193	165912576					2.742923685	88068096	ERROR (invalid witness file)	2.7686767340055667
float-benchs/filter2_alt_true-unreach-call.c	witness invalid (true)	6.381885833	7.1146868679788895	190562304					2.865672083	88719360	ERROR (invalid witness file)	2.8932334540004376
